signature_method,classifier,n_features_mean,roc_auc_mean,roc_auc_std,auprc_mean,auprc_std,f1_score_mean,f1_score_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,features_count,features
NaiveBayes_Permutation_AboveMean_t50,XGBoost,48.525,0.6931570512820513,0.10067147446396119,0.6666520542534222,0.10492499657317754,0.5807058646043537,0.12466406437286871,0.6347332015810278,0.09140992061657079,0.5970519758019758,0.10976744813981393,0.5800000000000001,0.16203829873338665,0.6802884615384615,0.11310841556596075,41,"Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, CD8 RO CCR4_total, Tconv memCD56_total, CD27IgD_Bcells, CD3hi_total, CD8 RO CCR5_CD3, CD27negIgDneg_Bcells, CD16mono_CD3neg, CD3hi_CD3, CD16mono_myeloid, NKCD16_NK, NKCD56hi_total, CD8 ncytotox RO CCR4_CD3, Tconv memCD56_mem, CD8 RA naive_CD3, Ki67_Bcells, CD8 RO CD56_total, Tconv memCCR4_Tconv, NKCD56hi_NK, DR_CD8RO, Tconv memCD56_CD3, CD8 RO intB7_CD3, Bcells naive_total, Tconv memDR_total, CD8 RO DR_CD8, Tconv memCXCR3_Tconv, Tconv memCD56_Tconv, intB7_CD8RO, CD8  RO Ki67_CD3, Ki67_CD8RO, Bcells memory_CD3neg, CD8 RO Ki67_CD8, Bcells_total, Tconv memCXCR3_total, CD8 RO CD56_CD3, CD14mono_myeloid, NKCD16_nonTnonB, CD14+16+mono_CD3neg, CD14+16+mono_total, NK Ki67_NK"
XGB_Importance_t60,XGBoost,5.475,0.6919711538461538,0.11654477267013563,0.6759760936307788,0.12187945063526559,0.6033210422543609,0.12839926764930762,0.6488142292490119,0.11110201078948762,0.6209471778221778,0.13599059485899895,0.6024999999999999,0.15273153923444588,0.6866987179487178,0.15145236279056468,5,"Bcells CD27posIgDneg_total, Bcells memory_total, nonTnonB_CD3neg, CD16mono_myeloid, CD8 RO DR_CD3"
XGB_Importance_t70,RandomForest,3.275,0.690801282051282,0.12083252022251041,0.65569879683963,0.1192293864767223,0.60008099243602,0.13657865327461266,0.6505434782608696,0.10163983532887608,0.622263986013986,0.13605136700263462,0.6025,0.17466084351224878,0.6892628205128205,0.14837967590037526,2,"Bcells CD27posIgDneg_total, CD27IgD_Bcells"
NaiveBayes_Permutation_AboveMean_t60,XGBoost,29.55,0.6855128205128206,0.1022082295784621,0.6571418718828658,0.11609970831735562,0.5880327855259709,0.11949235217479841,0.637203557312253,0.09826021595860006,0.6070574564324565,0.11744809456477423,0.5875,0.1488201461410245,0.6783653846153846,0.1385601797258295,19,"Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, Tconv memCD56_total, CD3hi_total, CD3hi_CD3, CD16mono_myeloid, NKCD16_NK, Ki67_Bcells, NKCD56hi_NK, DR_CD8RO, Bcells naive_total, CD8 RO DR_CD8, intB7_CD8RO, CD8  RO Ki67_CD3, Ki67_CD8RO, CD8 RO Ki67_CD8, Bcells_total, Tconv memCXCR3_total, CD14mono_myeloid"
Ridge_Strict_t60,XGBoost,47.175,0.6820512820512821,0.12518652110014156,0.6703809810013202,0.11729201769369967,0.5944819213518567,0.11500637221731133,0.6235671936758893,0.09737061168635558,0.5836668192918193,0.12011394317695334,0.6275000000000001,0.1601081365347039,0.6211538461538462,0.14387914622682538,43,"CD3hi_total, CD8 RO DR_total, CD8 RO intB7_total, NKCD56hi_total, NK Ki67_total, Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, Bcells Ki67_total, Tconv mem_CD3, Tconv memCD56_CD3, Treg naive_CD3, CD4neg_CD3, CD3hi_CD3, CD8 RO CD56_CD3, CD8 RO DR_CD3, Tconv memCCR4_Tconv, Tconv memCCR5_mem, Tconv memCD27_mem, Tconv memintB7_mem, Tconv memPD1_mem, CD8 RA CCR7 naive_CD8, CD8 RO CCR6_CD8, CD8 RO CD56_CD8, CD8 RO CXCR3_CD8, CD8 RO DR_CD8, DR_CD8RO, NK Ki67_NK, CD16mono_myeloid, CD27IgD_Bcells, Ki67_Bcells, CD4neg_total, CD8 RA_total, CD16+mono_total, CD16mono_CD3neg, Tconv memDR_total, CD8 RO CD56_total, CD3hi_CD4neg, NKCD16_NK, NKCD56hi_NK, CD27negIgDneg_Bcells, CD8 RO CXCR3_total, Treg naive_CD4, CD8 RO CXCR3_CD3"
Ridge_Strict_t50,XGBoost,67.125,0.6802083333333333,0.11693126495135563,0.6586965621294096,0.10479824842179956,0.5940924835921472,0.12053777652069021,0.6367588932806324,0.10220708097333879,0.6031386668886668,0.12945012007770637,0.6,0.14849674087764367,0.667147435897436,0.13403405598198986,67,"CD3hi_total, CD8 RO CD56_total, CD8 RO intB7_total, CD8 RO PD1_total, NKCD56hi_total, Bcells CD27posIgDneg_total, Bcells memory_total, Tconv mem_CD3, Tconv memCCR4_CD3, Tconv memCCR5_CD3, Tconv memintB7_CD3, Tconv memKi67_CD3, Tconv naive_CD3, CD3hi_CD3, CD8 RO PD1_CD3, Tconv mem_Tconv, Tconv memCCR5_Tconv, Tconv memintB7_Tconv, Tconv naive_Tconv, Tconv memCCR5_mem, Tconv memCCR6_mem, Tconv memCD27_mem, Tconv memKi67_mem, CD8 ncytotox RO CCR4_CD8ntox, CD8 RO CCR6_CD8, CD8 RO CD27_CD8, CD8 RO DR_CD8, CD8 RO intB7_CD8, CD8 RO TIGIT_CD8, CD27_CD8RO, DR_CD8RO, intB7_CD8RO, TIGIT_CD8RO, NKCD56hi_CD3neg, CD16mono_CD3neg, Bcells naive_CD3neg, CD14mono_myeloid, CD16mono_myeloid, CD14+16+mono_myeloid, CD27IgD_Bcells, Ki67_Bcells, memory_Bcells, Tconv memCCR5_total, Tconv memKi67_total, Tconv naive_total, Bcells Ki67_total, CD8pos_CD3, CD8 RO_CD3, CD8 RO CD27_CD3, Tconv memTIGIT_Tconv, Tconv memCCR4_mem, CD3hi_CD4neg, CD8 RO CXCR3_CD8, CCR4_CD8RO, Bcells Ki67_CD3neg, NKCD56hi_nonTnonB, CD27negIgDneg_Bcells, CD8 RA_total, CD8 RA naive_total, Tconv memCD56_CD3, CD8 RA_CD3, CD8 RA CCR7 naive_CD8, CD8 RO PD1_CD8, CXCR3_CD8RO, Ki67_CD8RO, PD1_CD8RO, naive_Bcells"
Ridge_Strict_t70,RandomForest,31.05,0.6762179487179487,0.12318269223178129,0.6396830745256634,0.11309592871590879,0.5351428034114971,0.16846452746657836,0.6176383399209486,0.11404464617972195,0.5801081557331558,0.15294282438088666,0.5225,0.21778311959260568,0.6967948717948718,0.12140235723445669,32,"CD3hi_total, CD8 RA_total, CD8 RO CCR4_total, CD8 RO DR_total, CD8 RO intB7_total, NKCD56hi_total, Bcells CD27negIgDneg_total, Bcells Ki67_total, Bcells memory_total, Tconv mem_CD3, Tconv mem_Tconv, Tconv naive_Tconv, Tconv memCCR4_mem, Tconv memPD1_mem, CD8 RO CD56_CD8, CD8 RO DR_CD8, CD8 RO TIGIT_CD8, DR_CD8RO, Bcells Ki67_CD3neg, NKCD16_NK, NKCD56hi_NK, CD14mono_myeloid, CD16mono_myeloid, CD27IgD_Bcells, Ki67_Bcells, memory_Bcells, CD3hi_CD3, CD8 RO DR_CD3, Tconv memCXCR3_mem, Tconv memKi67_mem, CD8 RO CCR6_CD8, CD8 RO intB7_CD8"
XGBoost_Permutation_Top10%_t60,RandomForest,11.7,0.6697435897435897,0.13198206282177494,0.6330538427328121,0.12412986252729612,0.5225483017827209,0.13059376149030746,0.6099802371541502,0.10774811113471708,0.5997338772338773,0.1629085799745616,0.48250000000000004,0.14480313780422271,0.7145833333333333,0.16274522052031212,11,"CD3pos_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
XGBoost_Permutation_Top10%_t50,RandomForest,13.125,0.664198717948718,0.12499098485672235,0.6349379667730977,0.11909986448236201,0.5032536052698591,0.12535224639965048,0.5907608695652173,0.1094063459995637,0.5717298673548673,0.158357011336868,0.465,0.13310878527711353,0.6940705128205129,0.16438782105841968,13,"CD4 Tconv mem_total, CD3pos_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total, Tconv memCCR6_total"
XGBoost_Permutation_Top10%_t40,RandomForest,15.025,0.6627884615384616,0.13278360635798706,0.6407691316041573,0.12536289219485927,0.5463737236798887,0.11973678130608031,0.6100296442687746,0.10586423183046345,0.5877905427905429,0.14439190148713224,0.5275,0.13584965294445253,0.6780448717948717,0.16243741070756113,18,"Bcells CD27posIgDneg_total, CD16mono_myeloid, Tconv memKi67_total, Tconv memCCR6_total, Tconv memCCR5_total, Tconv memCXCR3_total, Tconv memCD27_total, Tconv memDR_total, Tconv memintB7_total, Tconv memPD1_total, Tconv memCD56_total, Tconv naive_total, CD4 Treg_total, CD3pos_total, CD4 Tconv_total, Tconv memTIGIT_total, CD4 Tconv mem_total, Tconv memCCR4_total"
NaiveBayes_Permutation_AboveMean_t70,RandomForest,15.775,0.6612500000000001,0.12490410016732119,0.6307809834485447,0.11696207234215396,0.5222058534094642,0.14927668536598074,0.6032608695652174,0.10228303902689798,0.5719770507270507,0.16491268421614294,0.505,0.18109354432135838,0.684775641025641,0.14839316694677532,9,"Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, CD3hi_total, CD16mono_myeloid, NKCD16_NK, Ki67_Bcells, NKCD56hi_NK, CD8  RO Ki67_CD3, Ki67_CD8RO"
NaiveBayes_Permutation_Top10%_t40,XGBoost,13.625,0.661025641025641,0.12322589193029561,0.6408557029653913,0.1147851255182846,0.5804473868980363,0.13573012775906462,0.6324604743083004,0.10035934729331747,0.5952044483294483,0.13759416169790695,0.58,0.1604480904953055,0.6756410256410257,0.1280472400563031,15,"Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, Tconv memCD56_total, CD3hi_total, CD3hi_CD3, CD16mono_myeloid, NKCD16_NK, Bcells memory_total, CD8  RO Ki67_CD3, Ki67_CD8RO, CD8 RO Ki67_CD8, Ki67_Bcells, NKCD56hi_NK, intB7_CD8RO, CD8 RO CD56_total"
LogisticRegression_Permutation_Top10%_t40,RandomForest,16.6,0.6603445512820513,0.12946598085137123,0.6262978026772362,0.10693281020222563,0.5490169313755597,0.1238996580645817,0.604397233201581,0.11398043670610111,0.578356018981019,0.1395731674253272,0.5425,0.15172089760224453,0.6554487179487178,0.16847593046478024,16,"CD4 Tconv mem_total, Tconv memCCR4_total, CD3pos_total, CD4 Tconv_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total, Tconv memCCR5_total, Tconv memCCR6_total"
ElasticNet_RFE_t40,XGBoost,12.0,0.659775641025641,0.12367154720137197,0.6468038830257289,0.11155042683824891,0.5874101927446926,0.11107601866894244,0.6147233201581027,0.11048623280876102,0.5787979728604729,0.1241815301021621,0.6125,0.13809602753342623,0.6163461538461539,0.16230803765674062,14,"Bcells CD27negIgDneg_total, CD8pos_CD3, Tconv memDR_Tconv, intB7_CD8RO, CD16mono_myeloid, CD27IgD_Bcells, Tconv memKi67_total, NKCD56hi_total, CD8 RO PD1_CD3, Ki67_Bcells, Treg naive_CD3, Treg memory_CD4, Tconv memCCR6_total, CD8 RO DR_CD8"
XGBoost_Permutation_Top10%_t70,RandomForest,10.275,0.6595032051282053,0.1337443358070085,0.6352911989494554,0.12155606391173175,0.5079524355335365,0.11769640633316676,0.595602766798419,0.09747926405765595,0.5729834748584748,0.13438610478081642,0.4725,0.13584965294445253,0.6967948717948718,0.1536762155887534,11,"CD3pos_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
ElasticNet_Lenient_t40,XGBoost,17.5,0.6591666666666667,0.1195755444390559,0.6456277596835756,0.10995513585430965,0.5694722852527738,0.11187055859807137,0.6047430830039525,0.09523780195242168,0.5648219835719835,0.11371160063067598,0.5925,0.14916433890176298,0.6153846153846153,0.14166670385343755,23,"Bcells CD27negIgDneg_total, CD4 Treg _CD3, CD8 RO CD56_CD3, CD8 RO PD1_CD3, Tconv mem_Tconv, Tconv memDR_Tconv, Tconv naive_Tconv, Tconv memKi67_mem, CD8 RO DR_CD8, DR_CD8RO, CD3hi_total, Tconv naive_CD3, CD8pos_CD3, intB7_CD8RO, NKCD56hi_nonTnonB, NKCD16_NK, CD14mono_myeloid, CD14+16+mono_myeloid, NKCD56hi_total, Bcells CD27posIgDneg_total, CD4 Treg_CD4, CD8 RO CXCR3_CD8, CD16mono_myeloid"
mRMR (Top 10%)_t40,RandomForest,12.925,0.6584695512820513,0.09744549092393553,0.6478796271457674,0.08440044483617119,0.5464200523960419,0.1386786575981468,0.620405138339921,0.0959474567288535,0.590361999111999,0.11897097192531501,0.5349999999999999,0.18612099731364445,0.6907051282051282,0.1392418263856421,17,"Bcells CD27posIgDneg_total, CD8 RO DR_CD8, CD8 RO DR_CD3, CD27IgD_Bcells, DR_CD8RO, CD14+16+mono_myeloid, CCR4_CD8RO, CD14+16+mono_CD3neg, CD4 Treg_CD4, Treg memory_CD3, Tconv memDR_Tconv, CD4 Treg _CD3, Tconv memDR_CD3, Treg memory_CD4, CD14+16+mono_total, CD3neg_total, NKCD56hi_total"
XGBoost_Permutation_Top10%_t80,RandomForest,9.425,0.653974358974359,0.12113940460561169,0.6418555537286819,0.11303790444621435,0.499558443409315,0.10987580054323362,0.5923418972332015,0.09170972532594773,0.5778070540570541,0.14469396009015603,0.4625,0.13902130439944474,0.699198717948718,0.16086595124816058,11,"CD3pos_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
LogisticRegression_Permutation_Top10%_t50,RandomForest,14.6,0.6470032051282051,0.12922055447841244,0.6207431115822976,0.11346039698678008,0.5419036693104535,0.13762654148597464,0.6030632411067194,0.1186079399714119,0.5784615384615385,0.15669686164563718,0.5325,0.16546360665779386,0.6615384615384615,0.16909673332422526,16,"CD3pos_total, CD4 Tconv_total, CD4 Tconv mem_total, Tconv memCCR4_total, Tconv memCCR5_total, Tconv memCCR6_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
LASSO_Lenient_t40,XGBoost,12.5,0.6418429487179487,0.11835428830802687,0.6292136170559074,0.10951922563092228,0.5846602142902789,0.10785517782971235,0.6145750988142293,0.09016075938962698,0.5708472777222777,0.09935729741657999,0.615,0.14420427107014477,0.6147435897435898,0.1308472005892942,9,"Bcells CD27posIgDneg_total, Bcells naive_total, CD8 RO DR_CD8, intB7_CD8RO, CD16mono_myeloid, CD27IgD_Bcells, NKCD56hi_total, Tconv memCXCR3_mem, DR_CD8RO"
NaiveBayes_Permutation_Top10%_t50,XGBoost,8.525,0.6410576923076923,0.10886214104528165,0.6173888989949192,0.11019615313687257,0.5563934954688252,0.13150388613975914,0.613092885375494,0.09924855143191544,0.5721232362408833,0.11344265510778383,0.5599999999999999,0.17802333468483195,0.6568910256410256,0.12990318197825768,7,"Bcells CD27posIgDneg_total, Bcells CD27negIgDneg_total, CD3hi_total, CD16mono_myeloid, NKCD16_NK, Ki67_CD8RO, CD8 RO Ki67_CD8"
mRMR (Top 10%)_t50,RandomForest,8.075,0.6408814102564102,0.08344085859986139,0.6235867607736634,0.07839547689093612,0.5355454035577202,0.11883251978169135,0.6056818181818182,0.08535943114228803,0.5688394938394937,0.10079311079661996,0.5225,0.15605308104156132,0.6740384615384615,0.12610500476363626,12,"Bcells CD27posIgDneg_total, CD8 RO DR_CD8, CD8 RO DR_CD3, CD27IgD_Bcells, DR_CD8RO, CD14+16+mono_myeloid, CD14+16+mono_CD3neg, CD4 Treg_CD4, Treg memory_CD3, Tconv memDR_Tconv, Treg memory_CD4, NKCD56hi_total"
Ridge_Strict_t80,XGBoost,19.425,0.6396634615384615,0.12580613702278048,0.6175996772143966,0.11404603373345487,0.5549688403757592,0.13451767031373435,0.6012351778656126,0.10417166934862783,0.5545641858141858,0.11463037114199548,0.575,0.18912755158683456,0.6235576923076923,0.13245732289219736,25,"CD3hi_total, CD8 RA_total, CD8 RO CCR4_total, CD8 RO intB7_total, NKCD56hi_total, Bcells CD27negIgDneg_total, Bcells memory_total, Tconv mem_CD3, Tconv mem_Tconv, Tconv naive_Tconv, Tconv memCCR4_mem, Tconv memPD1_mem, CD8 RO CD56_CD8, CD8 RO DR_CD8, DR_CD8RO, Bcells Ki67_CD3neg, NKCD16_NK, CD27IgD_Bcells, Ki67_Bcells, memory_Bcells, CD3hi_CD3, CD8 RO DR_CD3, Tconv memCXCR3_mem, Tconv memKi67_mem, CD8 RO CCR6_CD8"
Mutual Information (Top 10%)_t40,LogisticRegression,9.725,0.6369391025641026,0.11407455272855035,0.6140325496498014,0.10150595843638342,0.5542437259107235,0.10002391395069776,0.6159090909090909,0.08765800281547549,0.5917472804972805,0.11495059000688314,0.5375,0.12544791543576755,0.6794871794871795,0.14612587249739742,10,"Bcells CD27posIgDneg_total, CD14mono_total, Bcells memory_CD3neg, CD8pos_CD3, Tconv memTIGIT_CD3, Tconv memKi67_mem, CD8  RO Ki67_CD3, Tconv naive_Tconv, DR_CD8RO, Treg memory_CD3"
Mutual Information (Top 10%)_t50,LogisticRegression,4.45,0.635897435897436,0.11819741596476414,0.6226319455781277,0.1181399190432825,0.4780055062382765,0.1585810591986233,0.5806324110671937,0.10252698668382174,0.5343963675213675,0.16078345991357984,0.45500000000000007,0.18803982120544138,0.6830128205128205,0.16256360220763927,1,CD8 RO_CD3
LASSO_RFE_t40,RandomForest,8.625,0.633926282051282,0.1289032919369371,0.611767160670016,0.12366446938585486,0.5325884496368412,0.1309572668150592,0.5960474308300394,0.0998534588938419,0.552717143967144,0.11978635621246657,0.5275,0.1663907973293518,0.6533653846153846,0.12162075775653759,7,"Bcells CD27posIgDneg_total, Bcells naive_total, CD8 RO DR_CD8, intB7_CD8RO, CD16mono_myeloid, CD27IgD_Bcells, Tconv memCXCR3_mem"
LogisticRegression_Permutation_Top10%_t60,RandomForest,13.05,0.6326602564102564,0.13908941802467623,0.6090130485811432,0.11867542719699332,0.5166433271526487,0.14170992610395294,0.584288537549407,0.10995069500062882,0.5457832445332446,0.14797088349279325,0.5075,0.16390663383580487,0.6475961538461539,0.1514266204057971,16,"CD3pos_total, CD4 Tconv_total, CD4 Tconv mem_total, Tconv memCCR4_total, Tconv memCCR5_total, Tconv memCCR6_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
LogisticRegression_Permutation_Top10%_t70,RandomForest,11.575,0.6242387820512821,0.14735926329792498,0.608204969899419,0.12305631529430616,0.5102516176708531,0.14933329888240124,0.5795454545454545,0.12575624453037243,0.5437300893550894,0.15713038808879623,0.49749999999999994,0.17019973183865103,0.6472756410256411,0.15925384953648059,16,"CD3pos_total, CD4 Tconv_total, CD4 Tconv mem_total, Tconv memCCR4_total, Tconv memCCR5_total, Tconv memCCR6_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
NaiveBayes_Permutation_Top10%_t60,XGBoost,5.15,0.6237980769230769,0.12955969463479627,0.60077385329155,0.11787637230751212,0.5298576775727973,0.1557959525790637,0.5964426877470356,0.11956297682728723,0.5581207558781088,0.1514986140871118,0.5275000000000001,0.19740301091409096,0.6540064102564103,0.15009877996908846,2,"Bcells CD27negIgDneg_total, CD3hi_total"
NaiveBayes_Permutation_AboveMean_t80,XGBoost,7.4,0.6220993589743589,0.13542258126582085,0.6022337979684946,0.1383259461724961,0.5308630083404278,0.12457309424756889,0.5774703557312253,0.10664915166586142,0.5392000013875013,0.1401217846379882,0.54,0.1515729493490147,0.6088141025641025,0.15817176340873995,7,"Bcells CD27posIgDneg_total, Bcells memory_total, Tconv memCXCR3_Tconv, CD3hi_total, CD14+16+mono_myeloid, CD14+16+mono_CD3neg, CD14+16+mono_total"
ElasticNet_Lenient_t50,XGBoost,9.75,0.6134935897435898,0.11776759365121808,0.5995914648165919,0.10742643053465813,0.5374215784570644,0.10325049502117668,0.5798913043478261,0.08723235812064856,0.5411689699189699,0.10534693069638326,0.555,0.14667249405672664,0.6004807692307692,0.15524639123536724,10,"Bcells CD27negIgDneg_total, Tconv memDR_Tconv, Tconv memKi67_mem, CD8 RO DR_CD8, DR_CD8RO, CD3hi_total, NKCD16_NK, CD14mono_myeloid, Bcells CD27posIgDneg_total, CD8 RO CXCR3_CD8"
RandomForest_Permutation_Top10%_t40,RandomForest,10.325,0.6127884615384616,0.12331209212644101,0.5997807712060303,0.11647892420427794,0.502095173996372,0.13361084924685124,0.592687747035573,0.09462996602849873,0.5611256798756799,0.145449832767962,0.4699999999999999,0.1505545305418162,0.69375,0.1342469167429961,11,"Tconv memCCR6_total, Tconv memCD27_total, Tconv memCXCR3_total, Tconv memCD56_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memDR_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
RandomForest_Permutation_Top10%_t50,RandomForest,7.975,0.6126602564102563,0.1066217164539933,0.583917026736257,0.10714447209430644,0.49859321599453177,0.11893873813696901,0.5905632411067193,0.09650062090479615,0.5687662337662337,0.1509270411482017,0.45999999999999996,0.13549529275577935,0.6982371794871794,0.1442491222160543,12,"CD3pos_total, Tconv memCCR6_total, Tconv memCD27_total, Tconv memCXCR3_total, Tconv memCD56_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memDR_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
mRMR (Top 10%)_t60,LogisticRegression,4.525,0.6084935897435898,0.10146702767377784,0.6107777122477998,0.09346758157836814,0.5115131697675951,0.0991672826877786,0.5896245059288537,0.08210572254102723,0.5667316017316016,0.12910856295841305,0.4875,0.13433120186640105,0.6725961538461538,0.14762078208490767,1,CD16mono_myeloid
SVM_RBF_Permutation_Top10%_t40,RandomForest,10.55,0.6055689102564104,0.1418911654741957,0.5999242325722168,0.11889284228116773,0.503469054953188,0.13063008609070068,0.5716403162055336,0.114896555642545,0.5423873716153128,0.15112745881817033,0.4925,0.1542350853031227,0.635897435897436,0.19418978201100617,16,"CD3pos_total, CD4 Tconv_total, CD4 Tconv mem_total, Tconv memCCR4_total, Tconv memCCR5_total, Tconv memCCR6_total, Tconv memCD27_total, Tconv memCD56_total, Tconv memCXCR3_total, Tconv memDR_total, Tconv memintB7_total, Tconv memKi67_total, Tconv memPD1_total, Tconv memTIGIT_total, Tconv naive_total, CD4 Treg_total"
ElasticNet_RFE_t50,XGBoost,6.525,0.6020352564102565,0.12561300385061458,0.5900281641307983,0.1117745312136465,0.5290220731878762,0.13141076220655848,0.5708498023715415,0.10651887634206753,0.5236665764790764,0.13144105180822163,0.5475,0.16010813653470388,0.590224358974359,0.13311115595438194,3,"Bcells CD27negIgDneg_total, Treg memory_CD4, CD27IgD_Bcells"
LASSO_Lenient_t50,RandomForest,6.55,0.5805769230769231,0.10890532291348329,0.570089758855714,0.08627625623949295,0.4827897979624659,0.13634194575083797,0.5426383399209486,0.10383021250453427,0.492140984015984,0.11607295604560511,0.49749999999999994,0.19146868258348781,0.5806089743589744,0.1535300246162704,7,"Bcells CD27negIgDneg_total, Tconv memDR_Tconv, Tconv memKi67_mem, CD8 RO DR_CD8, CD3hi_total, CD14mono_myeloid, CD8 RO CXCR3_CD8"
ElasticNet_Strict_t40,SVM_RBF,4.75,0.5795833333333333,0.12025371431577418,0.5819918903289394,0.11722939779364443,0.49723848570515355,0.13772244938332798,0.5687747035573123,0.09650094520972076,0.5231403318903319,0.11918297739330584,0.49749999999999994,0.18185299783207537,0.6270833333333333,0.15034005843357479,6,"Bcells CD27posIgDneg_total, CD8 RO DR_CD8, DR_CD8RO, CD14+16+mono_myeloid, CD27IgD_Bcells, CD3hi_total"
LASSO_RFE_t60,SVM_RBF,2.575,0.5786217948717949,0.13927954592550548,0.5739978480047718,0.11997728186665765,0.47126677848332854,0.1563079930510703,0.5565217391304348,0.12095169674367853,0.5119644244644244,0.14355967240490441,0.4625,0.20215188501565998,0.6330128205128205,0.1631962434437084,1,CD16mono_myeloid
ElasticNet_Lenient_t60,RandomForest,5.575,0.5760897435897435,0.12040575611923103,0.5757929073527951,0.10362952059958203,0.4918648081215385,0.12599508134610354,0.5528656126482213,0.09451130997455304,0.5078939463314464,0.11535649982309998,0.5025000000000001,0.1790108147427741,0.5951923076923077,0.16388431359103386,7,"Bcells CD27negIgDneg_total, Tconv memDR_Tconv, CD8 RO DR_CD8, CD3hi_total, NKCD16_NK, CD14mono_myeloid, CD8 RO CXCR3_CD8"
LASSO_Strict_t40,LogisticRegression,3.425,0.5726602564102563,0.1020668780351098,0.5694193858584169,0.09454987581472664,0.46657672575999404,0.12068772359705472,0.5361166007905138,0.08938153237407487,0.4848674936174936,0.11591493282581258,0.465,0.15114944209673367,0.5934294871794872,0.1475957991480853,4,"Bcells CD27posIgDneg_total, CD8 RO DR_CD8, CD14+16+mono_myeloid, CD27IgD_Bcells"
LASSO_Lenient_t60,LogisticRegression,3.725,0.5700801282051282,0.12453121756003571,0.5744212966634515,0.11664534282305096,0.4876529767532089,0.11178828859255284,0.5506916996047431,0.09332857784267444,0.5081479978354978,0.11304506012042922,0.4875,0.1539022333687768,0.6019230769230769,0.15511339793818435,1,CD16mono_myeloid
LASSO_RFE_t50,SVM_RBF,4.65,0.5668749999999999,0.10713715936195192,0.5636382423639499,0.0960042682763398,0.45239755120753566,0.11341325701070276,0.537005928853755,0.08612446790563977,0.4959089848060437,0.10857442690898915,0.445,0.17089507952287042,0.6123397435897436,0.1658363699701669,5,"Bcells CD27negIgDneg_total, CD8 RO DR_CD8, DR_CD8RO, CD16mono_CD3neg, CD14+16+mono_myeloid"
